Current Depth,Error,RMS,Signal
9.743460141889125,-2.00000000001509,2.00000000001509,-2454.0000000185155
9.743460141439629,-1.9999999995655937,1.999999999790342,-2477.9999994671643
9.742117879441134,-1.9986577375670986,1.999552679164315,-2500.353043989798
9.736128702914158,-1.992668561040123,1.997833873500077,-2516.988217242004
9.724714132373784,-1.9812539904997486,1.9945289227929717,-2526.8945619214464
9.70824796827758,-1.9647878264035459,1.9896029470756234,-2530.4656264614027
9.690329476498164,-1.9468693346241288,1.983554512491287,-2532.0570909649005
9.668120253607345,-1.92466011173331,1.9762886958219537,-2528.168806493355
9.64771639921539,-1.9042562573413555,1.9684152669227999,-2526.2291984952267
9.624966849635841,-1.8815067077618064,1.9598978406755156,-2521.166576249216
9.602889751441014,-1.8594296095669787,1.9509781679916336,-2516.656057257304
9.582435841739823,-1.838975699865788,1.941891379481972,-2513.8722653687473
9.559475779711953,-1.8160156378379178,1.9324997433246645,-2507.76797765894
9.539361346586984,-1.7959012047129495,1.923064509177958,-2504.8797558686592
9.51815666559221,-1.774696523718175,1.9135312425240656,-2500.412426744626
9.496038023484992,-1.7525778816109572,1.903870342106563,-2494.5692111636877
9.477151380040947,-1.7336912381669123,1.8942830675815385,-2492.426234237176
9.453859489070053,-1.7103993471960184,1.8845380764561181,-2484.6513788738926
9.43489030015771,-1.6914301582836746,1.8748704332690664,-2481.9009762447986
9.413088343628955,-1.6696282017549198,1.8651447935948506,-2475.4471374834206
9.391869390901533,-1.6484092490274982,1.8553982382658314,-2469.447020907933
9.372209823562468,-1.6287496816884328,1.8456999238938543,-2465.10564277123
9.349711381877599,-1.606251240003564,1.8359386137006457,-2457.045051004157
9.330220146806548,-1.586760004932513,1.8262350952919684,-2452.4043204520203
9.30883781145583,-1.5653776695817943,1.8165201700729985,-2445.2093150358787
9.286755176811296,-1.5432950349372607,1.806775684982174,-2436.898454362018
9.267850447098168,-1.5243903052241325,1.7971084137887052,-2432.2218914232567
9.244513679183347,-1.5010535373093123,1.787379619287518,-2421.8803608544617
9.225506658400446,-1.4820465165264114,1.7777241085123134,-2416.5713888015543
