Current Depth,Error,RMS,Signal
9.743460141889125,-2.00000000001509,2.00000000001509,-2060.000000015543
9.743460141405942,-1.9999999995319069,1.9999999997734985,-2059.999999517864
9.743081908824806,-1.9996217669507708,1.9998739301142052,-2059.6104199592937
9.739107347329961,-1.995647205455926,1.9988180868763017,-2055.5166216196035
9.730039898725057,-1.9865797568510217,1.9963764228233922,-2046.1771495565522
9.714990276730784,-1.9715301348567493,1.9922568936039136,-2030.6760389024519
9.698020678254696,-1.9545605363806615,1.9869154871325607,-2013.1973524720813
9.676853173096038,-1.9333930312220033,1.9803042911453141,-1991.3948221586634
9.655606580134094,-1.9121464382600593,1.9728474820133852,-1969.510831407861
9.634522433895242,-1.891062292021207,1.9648221618732697,-1947.794160781843
9.611256682548435,-1.8677965406743997,1.956200519449484,-1923.8304368946315
9.590862078228026,-1.8474019363539913,1.9473661509348814,-1902.823994444611
9.5687910345065,-1.825330892632465,1.9382516304308426,-1880.0908194114388
9.546850900342333,-1.8033907584682982,1.928931425223571,-1857.4924812223471
9.527416666980589,-1.7839565251065537,1.9196070967514987,-1837.4752208597502
9.504030055822245,-1.7605699139482098,1.9100552595144396,-1813.387011366656
9.485258139900692,-1.741797998026657,1.9005701586677186,-1794.0519379674565
9.462975911899678,-1.7195157700256427,1.8909664234000814,-1771.101243126412
9.442250735851847,-1.6987905939778116,1.881341371159144,-1749.7543117971459
9.422340190810049,-1.6788800489360138,1.8717384961657944,-1729.246450404094
9.399878856301536,-1.6564187144275007,1.862049855069937,-1706.1112758603256
9.380359030260705,-1.6368988883866695,1.8524094983277486,-1686.0058550382694
9.35887109144114,-1.6154109495671047,1.842739140576241,-1663.873278054118
9.337281450007186,-1.5938213081331511,1.8330425502781744,-1641.6359473771456
9.318056485350835,-1.5745963434768004,1.823408165299454,-1621.8342337811043
9.294740782553706,-1.5512806406796713,1.813696873347634,-1597.8190599000613
9.275970644234741,-1.5325105023607062,1.8040642747235356,-1578.4858174315273
9.253647383141711,-1.5101872412676762,1.7943976207878938,-1555.4928585057062
9.232882320427475,-1.4894221785534398,1.784748967450624,-1534.104843910043
9.21290141317281,-1.4694412712987752,1.775141262711808,-1513.5245094377385
9.190453138246701,-1.446992996372666,1.765508094727642,-1490.4027862638459
9.170939424619522,-1.4274792827454874,1.7559299611573462,-1470.303661227852
9.14946801176084,-1.406007869886805,1.7463567187569156,-1448.1881059834093
9.1279035691204,-1.3844434272463655,1.7367889797411515,-1425.9767300637563
9.108707708675896,-1.3652475668018607,1.7272829494718738,-1406.2049938059163
9.0854131062442,-1.341952964370165,1.717746920002016,-1382.21155330127
9.066651153859969,-1.3231910119859336,1.708281859904788,-1362.8867423455115
9.044326949494115,-1.3008668076200802,1.698812667623129,-1339.8928118486826
9.02354518994407,-1.2800850480700348,1.6893730285797146,-1318.4875995121356
9.00353619222543,-1.2600760503513957,1.6799781219608223,-1297.8783318619373
8.981059683106361,-1.237599541232326,1.6705827246447382,-1274.7275274692956
8.961515913785236,-1.2180557719112013,1.661241446992387,-1254.5974450685371
8.935253043397973,-1.1917929015239377,1.6518400058986227,-1227.5466885696558
8.918445252275905,-1.1749851104018703,1.6425405241189779,-1210.2346637139262
8.89924863954804,-1.1557884976740045,1.633300540349507,-1190.4621526042245
8.875962106956994,-1.1325019650829589,1.6240565166105998,-1166.4770240354476
8.857217601308985,-1.1137574594349502,1.6148789287279852,-1147.1701832179986
8.834914074209749,-1.091453932335714,1.6057154917768515,-1124.1975503057854
8.81414925401618,-1.0706891121421442,1.5965897503831898,-1102.8097855064086
8.794155573638005,-1.0506954317639696,1.5875125423802725,-1082.2162947168886
8.771685980281735,-1.0282258384076997,1.5784520338753276,-1059.0726135599305
8.75213968287149,-1.0086795409974556,1.5694467815243411,-1038.9399272273793
8.730636656879632,-0.9871765150055971,1.560472859356084,-1016.7918104557649
8.709047790975545,-0.9655876491015096,1.5515306861398013,-994.5552785745548
8.689834685321337,-0.9463745434473019,1.5426481844736457,-974.7657797507209
8.666533878354238,-0.9230737364802035,1.5337806539099395,-950.7659485746098
8.64777959807701,-0.904319456202975,1.524978268238242,-931.4490398890644
8.625469878263099,-0.8820097363890635,1.5162043587537408,-908.4700284807356
8.60470690242649,-0.8612467605524543,1.5074759132785502,-887.0841633690279
8.584720527576986,-0.8412603857029506,1.498800927154426,-866.4981972740392
8.562260164329048,-0.8188000224550134,1.4901572511976349,-843.3640231286638
8.542725819345199,-0.7992656774711637,1.4815723570797354,-823.2436477952986
8.52123349586746,-0.7777733539934246,1.473029723320386,-801.1065546132273
8.49965120614053,-0.7561910642664955,1.464529940427519,-778.8767961944903
8.480441187721615,-0.7369810458475801,1.4560928205413866,-759.0904772230074
8.457139278630105,-0.7136791367560704,1.4476875371387459,-735.0895108587525
8.438379033005496,-0.6949188911314614,1.4393492508021901,-715.7664578654052
8.416061246937936,-0.6726011050639009,1.4310529445857676,-692.7791382158179
8.395290163505274,-0.6518300216312394,1.422810723207974,-671.3849222801766
8.375295257977353,-0.6318351161033178,1.4146284219093295,-650.7901695864173
8.35282975059539,-0.6093696087213551,1.4064913961333192,-627.6506969829958
8.333293917002285,-0.5898337751282501,1.3984186766143356,-607.5287883820976
8.311802563161306,-0.5683424212872712,1.3903995599733465,-585.3926939258893
8.290224684742032,-0.5467645428679972,1.3824349347899298,-563.1674791540371
8.271021025002668,-0.5275608831286327,1.3745383239767097,-543.3877096224917
8.245926971143787,-0.5024668292697516,1.3666812627510687,-517.5408341478442
8.22693178848214,-0.4834716466081055,1.3588951205845912,-497.9757960063486
8.204629184755685,-0.46116904288165017,1.3511655222282732,-475.0041141680997
8.183929186199702,-0.4404690443256669,1.3435008958685333,-453.68311565543695
8.163950069138432,-0.4204899272643967,1.3359050756776065,-433.1046250823286
8.143375404409337,-0.39991526253530196,1.3283765359157977,-411.912720411361
8.124052990417809,-0.38059284854377395,1.3209206546916652,-392.0106340000871
8.09992812013441,-0.35646797826037435,1.313522085113847,-367.1620176081855
8.079231769644304,-0.3357716277702689,1.3061939659287427,-345.84477660337694
8.06155576946377,-0.3180956275897344,1.298946041831376,-327.63849641742644
8.036501447205165,-0.2930413053311298,1.2917585042848367,-301.8325444910637
8.017507910601736,-0.2740477687277014,1.2846491763654697,-282.2692017895324
7.997661706701721,-0.2542015648276861,1.2776165819729373,-261.82761177251666
7.974511343195322,-0.23105120132128665,1.2706547376440926,-237.98273736092523
7.956865255739483,-0.21340511386544758,1.2637760433060674,-219.807267281411
7.933964105460801,-0.19050396358676647,1.256971686355449,-196.21908249436945
7.912811333648159,-0.1693511917741244,1.2502463299607425,-174.4317275273481
7.8929753844210255,-0.14951524254699056,1.243603056510725,-154.00069982340025
7.871637612647401,-0.12817747077336605,1.237041106599353,-132.02279489656704
7.849838671751179,-0.10637852987714425,1.2305615412090902,-109.56988577345857
7.8270861888178125,-0.08362604694377751,1.224165342575734,-86.13482835209084
7.808090055435362,-0.06462991356132708,1.2178565439456437,-66.56881096816689
7.785787844725414,-0.0423277028513791,1.2116346022266096,-43.59753393692047
7.765090109857539,-0.021629967983503917,1.205501664165079,-22.278867023009035
7.745114834549781,-0.001654692675746361,1.1994590226688886,-1.7043334560187517
7.72237412678594,0.02108601508809471,1.1935081799078957,21.718595540737553
7.705219356140147,0.03824078573388778,1.1876492751745407,39.38800930590442
7.680378571879674,0.06308156999436054,1.1818862699231298,64.97401709419135
7.660783069400196,0.08267707247383882,1.1762183391745353,85.15738464805398
7.6455314214056544,0.09792872046838053,1.1706429104636917,100.86658208243193
7.636171172751668,0.10728896912236685,1.1651545262481733,110.50763819603786
7.640459789047047,0.10300035282698783,1.1597398455316044,106.09036341179745
7.655397191745585,0.08806295012844956,1.1543892949334404,90.70483863230305
7.676018654456547,0.06744148741748823,1.1490998868039992,69.46473204001288
7.69983305860885,0.04362708326518483,1.1438723437054714,44.93589576314037
7.726362887087344,0.017097254786690996,1.138709264448717,17.610172430291726
7.749527112504437,-0.006066970630402402,1.1336144878087222,-6.248979749314474
7.772384628786064,-0.02892448691202887,1.1285906278929598,-29.792221519389734
7.796645674611566,-0.05318553273753146,1.1236408074204578,-54.78109871965741
7.819173569357081,-0.07571342748304577,1.1187670240844452,-77.98483030753714
7.834280011094876,-0.09081986922084084,1.113966230525752,-93.54446529746608
7.837410766585988,-0.09395062471195281,1.1092294823149276,-96.7691434533114
7.830651848835527,-0.08719170696149181,1.1045485218982198,-89.80745817033656
7.813546235826026,-0.07008609395199095,1.099916534852598,-72.18867677055067
7.792128307015004,-0.04866816514096861,1.0953329716107396,-50.12821009519767
7.7692564640557435,-0.025796322181708575,1.0907999327733953,-26.570211847159833
7.745958421042832,-0.0024982791687966355,1.0863202662113791,-2.5732275438605345
7.720707114319223,0.022753027554811567,1.081897263188339,23.435618381455914
7.696409142922983,0.047050998951052136,1.0775342275535011,48.462528919583704
7.674387901833924,0.0690722400401107,1.0732332175495125,71.14440724131401
