Current Depth,Error,RMS,Signal
9.743460141818618,-2.0,2.0,-160.0
9.743435632084587,-1.9999754902659692,1.9999877451705301,-159.99803922127754
9.741334516953412,-1.9978743751347938,1.9992835367104926,-159.8299500107835
9.734322970801966,-1.9908628289833477,1.997181688299316,-159.2690263186678
9.721661455530871,-1.978201313712253,1.993400071329652,-158.2561050969802
9.704964586018797,-1.9615044442001786,1.9881196688706626,-156.92035553601426
9.686075434402076,-1.9426152925834579,1.9816830178080405,-155.40922340667663
9.663684216417609,-1.9202240745989911,1.974105290319865,-153.6179259679193
9.64357213949866,-1.9001119976800425,1.9660213399395312,-152.0089598144034
9.620435051201937,-1.8769749093833195,1.9572990060880628,-150.15799275066553
9.598870697444696,-1.8554105556260776,1.9482566174604286,-148.43284445008618
9.578199366519247,-1.8347392247006287,1.9390506771982718,-146.7791379760503
9.559427081036853,-1.8159669392182352,1.9298614192823949,-145.2773551374588
9.535755398631585,-1.7922952568129666,1.9203621041884789,-143.38362054503733
9.513336176880367,-1.769876035061749,1.9106984715251947,-141.59008280493993
9.492582050803762,-1.7491219089851437,1.9010023209616052,-139.92975271881147
9.47262114050794,-1.7291609986893217,1.891326253440579,-138.3328798951457
9.44990974704303,-1.706449605224412,1.881531958617489,-136.51596841795293
9.43095895985788,-1.6874988180392627,1.87182119962949,-134.99990544314102
9.408715807168466,-1.6652556653498483,1.8620372431190124,-133.22045322798786
9.388038402280383,-1.6445782604617651,1.8522610577863565,-131.5662608369412
9.368082123462905,-1.624621981644287,1.8425240609415794,-129.96975853154294
9.349662089192531,-1.606201947373913,1.8328828899354632,-128.49615578991305
9.32633658916638,-1.5828764473477612,1.8231505546327662,-126.6301157878209
9.304028827783128,-1.56056868596451,1.8133774598819663,-124.84549487716079
9.28330563148699,-1.5398454896683713,1.8036242299267597,-123.18763917346969
9.2678094459673,-1.5243493041486822,1.794056135144192,-121.94794433189458
9.240556833219292,-1.4970966914006745,1.7843016714901654,-119.76773531205396
9.221570583545674,-1.4781104417270559,1.774623021791071,-118.24883533816447
9.19929554592189,-1.4558354041032722,1.7649247003625568,-116.46683232826177
9.178613371926705,-1.435153230108087,1.7552542388440993,-114.81225840864695
9.158671999159514,-1.4152118573408963,1.7456308434698453,-113.2169485872717
9.140269530335436,-1.396809388516818,1.7360905384276348,-111.74475108134544
9.11697433709873,-1.3735141952801122,1.7265136840910873,-109.88113562240898
9.094693952010088,-1.35123381019147,1.7169301163566246,-108.0987048153176
9.073983782346245,-1.3305236405276268,1.7073778548620162,-106.44189124221015
9.058491080034445,-1.315030938215827,1.6979663144264807,-105.20247505726616
9.031228613088262,-1.2877684712696436,1.6884488600791407,-103.02147770157148
9.012218381697986,-1.268758239879368,1.6789985605677822,-101.50065919034944
8.989913272889403,-1.2464531310707851,1.6695512563044812,-99.71625048566281
8.972997551896627,-1.2295374100780094,1.660207290465423,-98.36299280624075
8.949234198919793,-1.2057740571011752,1.650841843082856,-96.46192456809402
8.926494004861159,-1.1830338630425405,1.6414774849009472,-94.64270904340324
8.907515074997848,-1.16405493317923,1.6321785652174903,-93.1243946543384
8.88999304552159,-1.1465329037029726,1.6229660085747826,-91.7226322962378
8.868323997007305,-1.1248638551886874,1.6137733167225503,-89.98910841509499
8.844573523709913,-1.1011133818912953,1.6045719870539765,-88.08907055130362
8.821826072811135,-1.0783659309925167,1.5953805866347357,-86.26927447940133
8.806733181925466,-1.0632730401068482,1.586306401264513,-85.06184320854786
8.780537656148791,-1.0370775143301731,1.5771972717873626,-82.96620114641385
8.76362370225067,-1.0201635604320511,1.568178007332253,-81.61308483456409
8.739853642205823,-0.9963935003872049,1.559160865314825,-79.71148003097639
8.721425786758513,-0.9779656449398946,1.5502130846046096,-78.23725159519157
8.698108674901578,-0.9546485330829597,1.541276923880797,-76.37188264663678
8.67581575207123,-0.9323556102526123,1.5323668740201866,-74.58844882020898
8.65510737373144,-0.9116472319128217,1.5235019204366103,-72.93177855302574
8.639624771995479,-0.8961646301768607,1.5147367597862769,-71.69317041414885
8.612381958787015,-0.8689218169683972,1.5059502090073018,-69.51374535747178
8.59339239385383,-0.8499322520352113,1.4972278037872366,-67.9945801628169
8.57110800786966,-0.8276478660510413,1.488538296897096,-66.21182928408331
8.55040966673575,-0.8069495249171315,1.479897776794959,-64.55596199337052
8.530446075100263,-0.7869859332816453,1.4713132715844077,-62.95887466253163
8.512025748323861,-0.7685656065052431,1.462797836536114,-61.48524852041945
8.488713946312735,-0.7452538044941175,1.4543114049230983,-59.6203043595294
8.466422117224207,-0.7229619754055889,1.4458644495313238,-57.836958032447114
8.445709954623242,-0.7022498128046237,1.4374705014985882,-56.1799850243699
8.43022145130899,-0.6867613094903717,1.42916767507442,-54.94090475922974
8.402968603669532,-0.6595084618509137,1.4208728040738452,-52.7606769480731
8.383970951260928,-0.6405108094423095,1.4126450769219008,-51.24086475538476
8.361679294774051,-0.6182191529554331,1.4044635821060298,-49.457532236434645
8.340978011007547,-0.5975178691889287,1.3963397037463379,-47.801429535114295
8.32101468479789,-0.5775545429792714,1.3882785783343299,-46.204363438341716
8.298275498377878,-0.55481535655926,1.3802653788725583,-44.385228524740796
8.279290828601946,-0.5358306867833278,1.3723219039732655,-42.86645494266622
8.261762059685271,-0.518301917866653,1.3644555694698652,-41.46415342933224
8.236299107196391,-0.49283896537777316,1.3566275684729099,-39.42711723022185
8.216320418230058,-0.47286027641144024,1.3488663453958631,-37.82882211291522
8.193565100575745,-0.45010495875712664,1.3411605510116036,-36.00839670057013
8.174566645227173,-0.4311065034085555,1.3335275360234138,-34.48852027268444
8.152272524076889,-0.40881238225827055,1.3259547834540266,-32.704990580661644
8.13156728209558,-0.38810714027696136,1.3184498668985218,-31.04857122215691
8.111598632467365,-0.3681384906487466,1.3110163629506664,-29.451079251899728
8.093176754152644,-0.34971661233402607,1.3036600092230726,-27.977328986722085
8.069867322468413,-0.32640718064979524,1.2963661826443322,-26.11257445198362
8.052338744499226,-0.30887860268060763,1.2891533449129284,-24.71028821444861
8.026874163044546,-0.2834140212259282,1.2820006756199638,-22.673121698074254
8.006897872070946,-0.26343773025232764,1.274924439567042,-21.07501842018621
7.984145526356995,-0.24068538453837718,1.2679194745589517,-19.254830763070174
7.965150707667824,-0.22169056584920632,1.260995186511147,-17.735245267936506
7.942860214578115,-0.1994000727594969,1.2541462300217434,-15.952005820759751
7.922157040036113,-0.17869689821749546,1.2473769469422502,-14.295751857399637
7.90218934616819,-0.15872920434957205,1.2406895720540798,-12.698336347965764
7.879445472616463,-0.13598533079784492,1.2340817339173924,-10.878826463827593
7.860455910851194,-0.11699576903257647,1.2275592308234524,-9.359661522606118
7.8429232210982835,-0.09946307927966558,1.2211239405652277,-7.957046342373246
7.817457627672112,-0.07399748585349375,1.2147707476574192,-5.9197988682795
7.797478722932561,-0.054018581113942865,1.2085052668741374,-4.321486489115429
7.7747246198666575,-0.03126447804803956,1.2023277615782502,-2.5011582438431645
7.759667664939347,-0.016207523120728595,1.196241096005446,-1.2966018496582876
7.737817805657483,0.005642336161135297,1.1902449960130732,0.4513868928908238
7.712737335251531,0.030722806567086813,1.184341981921262,2.457824525366945
7.691167232182947,0.052292909635671236,1.1785334584444829,4.183432770853699
7.673522264542197,0.06993787727642076,1.1728187140030975,5.5950301821136605
7.657660863601388,0.08579927821723032,1.167196865256334,6.863942257378426
7.653471409686916,0.08998873213170189,1.1616586839408258,7.199098570536151
7.6592410235000035,0.0842191183186145,1.1561951145454907,6.73752946548916
7.671292747830668,0.07216739398795013,1.1508007991188813,5.773391519036011
7.697950766728205,0.04550937509041297,1.1454689981710036,3.640750007233038
7.721390556056252,0.02206958576236584,1.1402044056642058,1.7655668609892672
7.748016396564489,-0.004556254745870625,1.1350099086845347,-0.36450037966965
7.768066737279015,-0.024606595460396896,1.1298880981580324,-1.9685276368317517
7.797621065952119,-0.05416092413350082,1.1248442872379663,-4.332873930680066
7.8200860108922665,-0.07662586907364854,1.119879238999206,-6.130069525891884
7.832014414236575,-0.08855427241795688,1.114987516579266,-7.0843417934365505
7.835349952730433,-0.09188981091181514,1.1101622295075526,-7.351184872945211
7.828581657266031,-0.08512151544741275,1.1053949438232773,-6.80972123579302
7.816625283961049,-0.07316514214243064,1.1006816808924564,-5.853211371394451
7.790445301142725,-0.04698515932410707,1.096016387030736,-3.758812745928566
7.767812709678974,-0.024352567860356444,1.091403843807554,-1.9482054288285156
7.741895171379545,0.001564970439073221,1.0868468235075073,0.1251976351258577
7.717798641086976,0.025661500731642306,1.0823489173472818,2.0529200585313845
7.693165493878815,0.050294647939803205,1.0779135515248595,4.023571835184256
7.674844567918318,0.06861557390030004,1.0735406744140006,5.489245912024003
7.659521613141907,0.08393852867671114,1.0692296894448927,6.7150822941368915
7.656643489938127,0.0868166518804907,1.0649724920430799,6.945332150439256
7.663684675785781,0.07977546603283692,1.0607618003265569,6.382037282626953
7.6758778159870955,0.06758232583152246,1.056594338074176,5.406586066521797
7.702292382876538,0.04116775894207958,1.0524652138742887,3.2934207153663664
7.725066011967243,0.018394129851374785,1.0483792057790955,1.4715303881099828
7.751065328220337,-0.007605186401718811,1.0443394068244993,-0.6084149121375049
7.770679088146696,-0.027218946328077642,1.0403484605418678,-2.1775157062462114
7.79717345044649,-0.053713308627871825,1.036410799398922,-4.297064690229746
7.821837684921378,-0.0783775431027598,1.0325295334991373,-6.270203448220784
7.833791158641309,-0.09033101682269074,1.0286991941226722,-7.226481345815259
7.837302833850513,-0.09384269203189533,1.0249139394307425,-7.507415362551626
7.830686568844791,-0.08722642702617289,1.021166314113486,-6.978114162093831
7.8187762721283995,-0.07531613030978157,1.0174529516423374,-6.025290424782526
7.792600319853716,-0.04914017803509818,1.0137684556245632,-3.9312142428078545
7.7746870069893514,-0.031226865170733475,1.0101186965675388,-2.498149213658678
7.743983601287799,-0.0005234594691811978,1.006504665572172,-0.04187675753449582
7.719855828101997,0.023604313716621306,1.0029311192282726,1.8883450973297045
7.695322871887241,0.04813726993137735,0.9994015963614,3.8509815945101877
7.676581435901583,0.06687870591703504,0.9959167578896075,5.350296473362803
7.659922142580632,0.08353799923798633,0.9924771043175019,6.683039939038906
7.655394251255089,0.08806589056352898,0.9890758876595523,7.0452712450823185
7.660823641027076,0.08263650079154239,0.9857065471158348,6.610920063323391
7.675865279204412,0.06759486261420555,0.9823639025067437,5.407589009136444
7.69766548903403,0.04579465278458805,0.9790467170672396,3.663572222767044
