Current Depth,Error,RMS,Signal
9.743460141818618,-2.0,2.0,-2.0
9.743460141818618,-2.0,2.0,-2.0
9.741750302994609,-1.9982901611759907,1.999430216191,-1.9982901611759907
9.73525679933446,-1.9917966575158417,1.997524561372403,-1.9917966575158417
9.723201496662762,-1.979741354844144,1.9939806079911697,-1.979741354844144
9.706671961140389,-1.9632118193217707,1.9888855326852803,-1.9632118193217707
9.688206298364808,-1.9447461565461897,1.982640072016172,-1.9447461565461897
9.665842105684312,-1.9223819638656945,1.9752083434775358,-1.9223819638656945
9.645627481019266,-1.9021673392006484,1.967226603550961,-1.9021673392006484
9.62285171547017,-1.8793915736515512,1.9586203632807533,-1.8793915736515512
9.60080540055914,-1.8573452587405228,1.9496309367473583,-1.8573452587405228
9.580493574125514,-1.837033432306896,1.9404973700093715,-1.837033432306896
9.559505700040784,-1.8160455582221662,1.9312089076673413,-1.8160455582221662
9.537716820990232,-1.794256679171614,1.9217502999767437,-1.794256679171614
9.515684945883839,-1.772224804065221,1.9121457366458565,-1.772224804065221
9.49443510414091,-1.7509749623222923,1.9024726195676482,-1.7509749623222923
9.474865847120432,-1.731405705301814,1.8928378757775182,-1.731405705301814
9.45200432387116,-1.7085441820525418,1.8830725782562376,-1.7085441820525418
9.43289932074968,-1.689439178931062,1.8733803779455658,-1.689439178931062
9.41105195291474,-1.6675918110961216,1.8636307200917352,-1.6675918110961216
9.389883433218083,-1.646423291399465,1.853864674671028,-1.646423291399465
9.370321706325935,-1.6268615645073172,1.8441526438242413,-1.6268615645073172
9.347429935653231,-1.6039697938346134,1.8343639641867637,-1.6039697938346134
9.32827866866778,-1.584818526849162,1.8246477546422584,-1.584818526849162
9.306371151303448,-1.5629110094848304,1.8149031611419244,-1.5629110094848304
9.285158321377137,-1.5416981795585194,1.8051600225776683,-1.5416981795585194
9.267809446025419,-1.524349304206801,1.7955429508581597,-1.524349304206801
9.242655304826869,-1.4991951630082507,1.7858061137255843,-1.4991951630082507
9.225472053249854,-1.4820119114312362,1.77619563061807,-1.4820119114312362
9.20163395894312,-1.4581738171245018,1.7665175488280362,-1.4581738171245018
9.180457635888633,-1.436997494070015,1.756852843337969,-1.436997494070015
9.160909768280755,-1.4174496264621368,1.7472447305601215,-1.4174496264621368
9.138037920620077,-1.3945777788014588,1.7376098171719783,-1.3945777788014588
9.120984136215707,-1.3775239943970892,1.728090345943873,-1.3775239943970892
9.097034074712836,-1.3535739328942178,1.7185229096034838,-1.3535739328942178
9.077853019084593,-1.3343928772659748,1.7090188789512064,-1.3343928772659748
9.058611940397332,-1.3151517985787144,1.699574376634178,-1.3151517985787144
9.033328666925382,-1.2898685251067636,1.6900655865145164,-1.2898685251067636
9.014165227326918,-1.2707050855083004,1.680620425042426,-1.2707050855083004
8.992254589094824,-1.2487944472762056,1.6711852312151807,-1.2487944472762056
8.971050197518412,-1.2275900556997943,1.6617752807055362,-1.2275900556997943
8.951474544060687,-1.2080144022420694,1.6524201531184695,-1.2080144022420694
8.928583228554277,-1.1851230867356595,1.6430629080573782,-1.1851230867356595
8.909454106256256,-1.1659939644376376,1.6337682173844557,-1.1659939644376376
8.88757806805061,-1.144117926231992,1.6244913303492268,-1.144117926231992
8.866391783528895,-1.1229316417102773,1.6152447598822504,-1.1229316417102773
8.846821180798369,-1.1033610389797506,1.606053208899591,-1.1033610389797506
8.826205648377778,-1.08274550655916,1.5969010522555716,-1.08274550655916
8.806733163908246,-1.0632730220896285,1.5878043633208856,-1.0632730220896285
8.782878170870243,-1.0394180290516246,1.5787045445679748,-1.0394180290516246
8.763623626054075,-1.0201634842354572,1.5696642296535424,-1.0201634842354572
8.742094822508435,-0.9986346806898165,1.5606544898758559,-0.9986346806898165
8.719175776439359,-0.975715634620741,1.5516602654786897,-0.975715634620741
8.699115928874726,-0.9556557870561075,1.542717093763107,-0.9556557870561075
8.678573847106021,-0.935113705287403,1.533819613293536,-0.935113705287403
8.66360259366526,-0.9201424518466421,1.5250281348019838,-0.9201424518466421
8.650830391766092,-0.9073702499474745,1.5163617945306511,-0.9073702499474745
8.640419230960868,-0.8969590891422499,1.5078396389090472,-0.8969590891422499
8.63366326886675,-0.8902031270481316,1.4994921369289744,-0.8902031270481316
8.628904711001544,-0.8854445691829262,1.4913312595300718,-0.8854445691829262
8.625846507865976,-0.8823863660473581,1.4833653653707937,-0.8823863660473581
8.624467010638448,-0.8810068688198296,1.4756021971417188,-0.8810068688198296
8.623499562111181,-0.8800394202925634,1.4680371504006438,-0.8800394202925634
8.62346471544667,-0.8800045736280513,1.4606708206968968,-0.8800045736280513
8.623548414853895,-0.8800882730352768,1.4534963001206984,-0.8800882730352768
8.62364631452416,-0.8801861727055424,1.4465061084559163,-0.8801861727055424
8.6239630844777,-0.8805029426590814,1.439695035445809,-0.8805029426590814
8.62377220257895,-0.8803120607603319,1.433051606122864,-0.8803120607603319
8.623672971891379,-0.880212830072761,1.426570247087497,-0.880212830072761
8.623173743942651,-0.879713602124033,1.420241328804754,-0.879713602124033
8.622352500701828,-0.8788923588832098,1.4140563569344604,-0.8788923588832098
8.621499595598241,-0.878039453779623,1.4080097522944568,-0.878039453779623
8.620072021674458,-0.8766118798558402,1.4020915574620194,-0.8766118798558402
8.618690088082836,-0.8752299462642181,1.3962975228467776,-0.8752299462642181
8.616951278281562,-0.8734911364629436,1.3906202353207953,-0.8734911364629436
8.614963574467263,-0.8715034326486446,1.3850535147812177,-0.8715034326486446
8.613033321760346,-0.8695731799417281,1.3795939721934711,-0.8695731799417281
8.610639213445797,-0.867179071627179,1.374234160648775,-0.867179071627179
8.608400535002843,-0.8649403931842254,1.3689719190224883,-0.8649403931842254
8.6059079489266,-0.8624478071079817,1.3638019527715635,-0.8624478071079817
8.603280477650127,-0.8598203358315093,1.3587201327056473,-0.8598203358315093
8.600792192943233,-0.8573320511246152,1.3537246295912322,-0.8573320511246152
8.597943304097228,-0.8544831622786102,1.3488098816663014,-0.8544831622786102
8.595315189176334,-0.8518550473577164,1.343974954870474,-0.8518550473577164
8.592512925721032,-0.8490527839024136,1.3392160116261886,-0.8490527839024136
8.58936187956211,-0.8459017377434925,1.3345280911529882,-0.8459017377434925
8.586649648799959,-0.8431895069813411,1.3299121826822378,-0.8431895069813411
8.583641227190633,-0.8401810853720146,1.3253639390554461,-0.8401810853720146
8.580918257206823,-0.8374581153882055,1.320883337134762,-0.8374581153882055
8.577991546016573,-0.8345314041979552,1.316466908910598,-0.8345314041979552
8.575090253272164,-0.8316301114535456,1.312112924169762,-0.8316301114535456
8.572343047439395,-0.8288829056207767,1.3078206087784678,-0.8288829056207767
8.56932798944291,-0.8258678476242913,1.3035863443540965,-0.8258678476242913
8.56660548233068,-0.8231453405120615,1.2994104328827611,-0.8231453405120615
8.56369826199049,-0.8202381201718723,1.2952899819354908,-0.8202381201718723
8.560825913282759,-0.8173657714641411,1.2912236599769638,-0.8173657714641411
8.558111461533095,-0.8146513197144767,1.2872109889646688,-0.8146513197144767
8.555144377762488,-0.8116842359438703,1.2832488581072368,-0.8116842359438703
8.552467078147057,-0.8090069363284389,1.2793377395928716,-0.8090069363284389
8.549616127737767,-0.8061559859191494,1.275475157015402,-0.8061559859191494
8.546803868373436,-0.803343726554818,1.2716600546714303,-0.803343726554818
8.54414873187903,-0.8006885900604122,1.267892148323483,-0.8006885900604122
8.541252170975703,-0.797792029157085,1.2641687206868084,-0.797792029157085
8.538638865584781,-0.7951787237661634,1.2604903361471287,-0.7951787237661634
8.535859190906832,-0.792399049088214,1.2568548370743582,-0.792399049088214
8.533117953098849,-0.7896578112802306,1.2532613605581808,-0.7896578112802306
8.53052996173474,-0.7870698199161215,1.2497097491632607,-0.7870698199161215
8.527708600378826,-0.7842484585602083,1.246197596543775,-0.7842484585602083
8.525162656554233,-0.7817025147356151,1.2427255167269466,-0.7817025147356151
8.522456439182019,-0.7789962973634008,1.2392916107528007,-0.7789962973634008
8.519788597187643,-0.7763284553690255,1.2358951691879907,-0.7763284553690255
8.517270336190407,-0.773810194371789,1.2325361292175578,-0.773810194371789
8.514526673957379,-0.7710665321387609,1.2292123469050211,-0.7710665321387609
8.51205030748591,-0.7685901656672929,1.2259244601249575,-0.7685901656672929
8.509418746715648,-0.7659586048970297,1.22267078197064,-0.7659586048970297
8.506823907861339,-0.7633637660427208,1.219450717091182,-0.7633637660427208
8.504373898269357,-0.7609137564507389,1.216264266819471,-0.7609137564507389
8.501704691955517,-0.7582445501368991,1.2131095026048961,-0.7582445501368991
8.49929447922823,-0.7558343374096115,1.2099870686586691,-0.7558343374096115
8.496733686587339,-0.7532735447687209,1.2068954562756982,-0.7532735447687209
8.49420859335665,-0.7507484515380316,1.2038341650260425,-0.7507484515380316
8.491824443700215,-0.7483643018815975,1.2008032470497887,-0.7483643018815975
8.489228406864369,-0.7457682650457507,1.1978009653074106,-0.7457682650457507
8.486884067439757,-0.7434239256211388,1.194827963354179,-0.7434239256211388
8.48439408325972,-0.7409339414411029,1.1918828868482114,-0.7409339414411029
8.4819383951594,-0.7384782533407819,1.1889653102321367,-0.7384782533407819
8.479619031055638,-0.7361588892370197,1.1860753187303432,-0.7361588892370197
8.477093526122207,-0.7336333843035892,1.1832113346030078,-0.7336333843035892
8.474812137464781,-0.7313519956461629,1.1803739905303945,-0.7313519956461629
8.472389478467191,-0.728929336648573,1.1775620633586432,-0.728929336648573
8.470000338491511,-0.726540196672893,1.1747751916023619,-0.726540196672893
8.467744034099558,-0.7242838922809405,1.1720134886233489,-0.7242838922809405
8.465288151625753,-0.721828009807135,1.1692755201461376,-0.721828009807135
8.463069124758347,-0.7196089829397287,1.1665619030732723,-0.7196089829397287
8.460713008482069,-0.7172528666634506,1.1638715276906042,-0.7172528666634506
8.458389206836202,-0.7149290650175839,1.1612040832396242,-0.7149290650175839
8.456194078005455,-0.7127339361868366,1.158559699788988,-0.7127339361868366
8.453804794170463,-0.7103446523518446,1.1559370648448088,-0.7103446523518446
8.451645228000828,-0.7081850861822101,1.153336775689718,-0.7081850861822101
8.449352638471709,-0.7058924966530906,1.1507578218623786,-0.7058924966530906
8.44709166889744,-0.7036315270788212,1.1481999367704157,-0.7036315270788212
8.444955923588761,-0.7014957817701433,1.1456632641307625,-0.7014957817701433
8.442631869966426,-0.6991717281478085,1.1431466014801834,-0.6991717281478085
8.440530738193901,-0.6970705963752835,1.1406505247383179,-0.6970705963752835
8.438300228241308,-0.6948400864226905,1.1381741093585696,-0.6948400864226905
8.43609950312439,-0.6926393613057726,1.1357171207790786,-0.6926393613057726
8.434019774684582,-0.6905596328659644,1.133279708187398,-0.6905596328659644
8.431756489078897,-0.6882963472602786,1.1308607631664767,-0.6882963472602786
8.429709712107826,-0.686249570289208,1.128460839842961,-0.686249570289208
8.42753741115049,-0.6840772693318726,1.1260790910713736,-0.6840772693318726
8.425394752520548,-0.68193461070193,1.1237153156821473,-0.68193461070193
8.423370247510734,-0.679910105692116,1.121369670218063,-0.679910105692116
8.421167457855919,-0.677707316037301,1.1190411327067964,-0.677707316037301
8.41917492020792,-0.6757147783893025,1.1167302344177499,-0.6757147783893025
8.41706024362898,-0.6736001018103615,1.1144361954627715,-0.6736001018103615
8.4149738058484,-0.6715136640297814,1.1121588380187937,-0.6715136640297814
8.413001910653906,-0.6695417688352876,1.1098983198209995,-0.6695417688352876
8.410856589993266,-0.6673964481746477,1.1076536954605412,-0.6673964481746477
8.408915382242853,-0.6654552404242349,1.1054254729113853,-0.6654552404242349
8.40685547253594,-0.6633953307173215,1.1032129329669143,-0.6633953307173215
8.404823321914078,-0.66136318009546,1.1010159208445471,-0.66136318009546
8.40290279508296,-0.6594426532643425,1.0988345957360666,-0.6594426532643425
8.400813714676852,-0.6573535728582343,1.0966680816769676,-0.6573535728582343
8.398923052173577,-0.6554629103549594,1.0945168643755412,-0.6554629103549594
8.396916666294633,-0.6534565244760149,1.0923802776627627,-0.6534565244760149
8.394936702157715,-0.6514765603390966,1.0902581832727094,-0.6514765603390966
8.393065021936977,-0.6496048801183587,1.0881507384140103,-0.6496048801183587
8.39102952684864,-0.6475693850300228,1.0860571299450645,-0.6475693850300228
8.389187176495845,-0.6457270346772273,1.0839778225423862,-0.6457270346772273
8.387232743655604,-0.6437726018369858,1.0819122004252928,-0.6437726018369858
8.38530403391275,-0.6418438920941316,1.0798601414336522,-0.6418438920941316
8.383480821651398,-0.6400206798327801,1.0778218012295409,-0.6400206798327801
8.381498404457078,-0.6380382626384602,1.0757964235722868,-0.6380382626384602
8.37970358824187,-0.6362434464232525,1.0737844509696413,-0.6362434464232525
8.377799352957144,-0.634339211138526,1.0717853101594397,-0.634339211138526
8.375919867630254,-0.6324597258116356,1.069798891844779,-0.6324597258116356
8.374142776976068,-0.6306826351574504,1.067825347896281,-0.6306826351574504
8.372210489806601,-0.6287503479879835,1.0658639723090708,-0.6287503479879835
8.370460782723523,-0.6270006409049049,1.0639151873533703,-0.6270006409049049
8.36860501163642,-0.6251448698178024,1.0619784608638796,-0.6251448698178024
8.366773659751136,-0.6233135179325178,1.060053696603623,-0.6233135179325178
8.36504221257877,-0.6215820707601516,1.058141043729429,-0.6215820707601516
8.363159913775457,-0.6196997719568387,1.0562398434488969,-0.6196997719568387
8.361455134062684,-0.617994992244066,1.0543504977594662,-0.617994992244066
8.35964693131083,-0.6161867894922128,1.0524725098307892,-0.6161867894922128
8.357861935943674,-0.6144017941250564,1.0506057919515672,-0.6144017941250564
8.356173810912109,-0.6127136690934911,1.0487504880983471,-0.6127136690934911
8.354338434630858,-0.6108782928122398,1.046905980771711,-0.6108782928122398
8.35267577139822,-0.6092156295796016,1.045072652869314,-0.6092156295796016
8.350912400163578,-0.60745225834496,1.0432500403059792,-0.60745225834496
8.349171585009154,-0.6057114431905362,1.0414380643690833,-0.6057114431905362
8.34752521420833,-0.6040650723897123,1.0396368652327659,-0.6040650723897123
8.345735265084814,-0.602275123266196,1.037845863798985,-0.602275123266196
8.344113340475406,-0.6006531986567882,1.0360654245526113,-0.6006531986567882
8.342393019193812,-0.5989328773751943,1.0342951123735336,-0.5989328773751943
8.340694555796677,-0.5972344139780592,1.0325348562179808,-0.5972344139780592
8.339088018766324,-0.5956278769477059,1.0307847917295268,-0.5956278769477059
8.33734165101845,-0.5938815091998322,1.0290443756531844,-0.5938815091998322
8.335758970969204,-0.592298829150586,1.027313955479775,-0.592298829150586
8.334080706488193,-0.5906205646695746,1.025593124277331,-0.5906205646695746
8.332586794928929,-0.589126653110311,1.0238822847217965,-0.589126653110311
8.331028023999519,-0.5875678821809007,1.0221811215534222,-0.5875678821809007
8.329153175208507,-0.5856930333898891,1.020488615393337,-0.5856930333898891
8.32776270043832,-0.5843025586197026,1.018806018192648,-0.5843025586197026
8.326144850634018,-0.5826847088153997,1.0171325664176818,-0.5826847088153997
8.324355521325291,-0.5808953795066731,1.0154676675328602,-0.5808953795066731
8.32299002339429,-0.579529881575672,1.013812384732342,-0.579529881575672
8.321328019387053,-0.5778678775684352,1.0121657815700627,-0.5778678775684352
8.319809367292303,-0.5763492254736846,1.010528140992099,-0.5763492254736846
8.318232185028942,-0.5747720432103236,1.0088991921011123,-0.5747720432103236
