Current Depth,Error,RMS,Signal
9.743460141873951,-2.000000000467372,2.000000000467372,-10.00000000233686
9.743460141876588,-2.000000000470008,2.00000000046869,-10.00000000235004
9.741750302994609,-1.998290161588029,1.9994302166408169,-9.991450807940145
9.736152886018386,-1.9926927446118068,1.9977479788550385,-9.963463723059034
9.724709068316656,-1.9812489269100766,1.9944590874951482,-9.906244634550383
9.70840885782178,-1.9649487164152006,1.989571089313877,-9.824743582076003
9.688206298364808,-1.944746156958228,1.983229557046696,-9.72373078479114
9.665842105684312,-1.922381964277733,1.9757260927373559,-9.611909821388664
9.64770707080839,-1.9042469294018112,1.9679121795085261,-9.521234647009056
9.62285171547017,-1.8793915740635896,1.95924010282005,-9.396957870317948
9.602850555698117,-1.8593904142915374,1.9503741020574967,-9.296952071457687
9.582880128478832,-1.8394199870722527,1.9413701434507395,-9.197099935361264
9.55942913704645,-1.8159689956398708,1.9320128961129677,-9.079844978199354
9.537716820990232,-1.7942566795836523,1.922500544899406,-8.971283397918262
9.515684945883839,-1.7722248044772595,1.9128494903249034,-8.861124022386297
9.496373243428792,-1.7529131020222124,1.9032472568741687,-8.764565510111062
9.477110829277445,-1.733650687870865,1.8936914873948603,-8.668253439354325
9.454256694842112,-1.7107965534355323,1.8839965128474863,-8.553982767177661
9.434854162327538,-1.6913940209209581,1.8743530142929734,-8.45697010460479
9.413508999598601,-1.6700488581920219,1.8646695204558694,-8.35024429096011
9.391828341004668,-1.6483681995980888,1.8549414845319396,-8.241840997990444
9.37258353096623,-1.6291233895596502,1.8452766379227779,-8.145616947798251
9.349662089192531,-1.6062019477859515,1.8355297049373533,-8.031009738929757
9.330219045086926,-1.5867589036803462,1.8258411037299953,-7.933794518401731
9.308788884754591,-1.5653287433480116,1.816138229765903,-7.826643716740058
9.287092526602876,-1.5436323851962968,1.8064175414025483,-7.718161925981484
9.267820015396076,-1.5243598739894964,1.796760724259146,-7.621799369947482
9.244914947508091,-1.5014548061015116,1.787054562294097,-7.507274030507558
9.225470757177549,-1.4820106157709692,1.7774075242107628,-7.410053078854846
9.20163395894312,-1.4581738175365402,1.7676954732896257,-7.290869087682701
9.180457635888633,-1.4369974944820534,1.757999049394278,-7.184987472410267
9.160909768280755,-1.4174496268741752,1.7483612312009895,-7.087248134370876
9.138037920620077,-1.3945777792134972,1.7386984945625845,-6.972888896067486
